1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	1
38	0
39	0
40	0
41	0
42	0
43	0
44	1
45	0
46	0
47	0
48	0
49	0
50	0
51	0
52	0
53	0
54	0
55	0
56	0
57	0
58	0
59	0
60	0
61	0
62	0
63	1
64	0
65	0
66	0
67	0
68	0
69	0
70	0
71	0
72	0
73	0
74	0
75	0
76	1
77	0
78	0
79	0
80	0
81	0
82	0
83	1
84	0
85	1
86	0
87	0
88	0
89	0
90	0
91	1
92	0
93	0
94	0
95	0
96	0
97	0
98	0
99	0
100	1
101	0
102	0
103	0
104	0
105	0
106	0
107	0
108	0
109	0
110	0
111	0
112	0
113	0
114	1
115	2
116	0
117	0
118	0
119	1
120	0
121	1
122	0
123	0
124	2
125	0
126	0
127	1
128	0
129	0
130	0
131	0
132	0
133	0
134	0
135	0
136	0
137	0
138	0
139	0
140	0
141	0
142	0
143	2
144	0
145	0
146	0
147	0
148	0
149	0
150	0
151	0
152	0
153	0
154	0
155	0
156	0
157	1
158	2
159	0
160	0
161	0
162	1
163	0
164	0
165	0
166	0
167	0
168	0
169	0
170	1
171	0
172	0
173	1
174	0
175	0
176	0
177	0
178	0
179	1
180	2
181	1
182	0
183	0
184	1
185	0
186	0
187	0
188	0
189	0
190	0
191	0
192	0
193	0
194	0
195	0
196	0
197	1
198	0
199	0
200	0
201	0
202	0
203	0
204	0
205	0
206	0
207	1
208	0
209	0
210	0
211	3
212	0
213	0
214	1
215	0
216	0
217	0
218	0
219	0
220	0
221	1
222	1
223	0
224	1
225	0
226	0
227	0
228	0
229	1
230	0
231	1
232	0
233	0
234	0
235	3
236	0
237	0
238	0
239	0
240	0
241	0
242	1
243	1
244	4
245	0
246	0
247	1
248	4
249	0
250	2
251	0
252	0
253	0
254	1
255	0
256	0
257	1
258	1
259	0
260	0
261	0
262	2
263	0
264	0
265	0
266	0
267	1
268	0
269	0
270	0
271	0
272	0
273	1
274	0
275	0
276	0
277	0
278	0
279	2
280	1
281	3
282	1
283	1
284	1
285	1
286	0
287	0
288	0
289	0
290	0
291	4
292	2
293	1
294	5
295	6
296	0
297	1
298	0
299	0
300	0
301	1
302	0
303	0
304	0
305	0
306	1
307	0
308	0
309	0
310	0
311	1
312	0
313	0
314	1
315	1
316	1
317	1
318	4
319	0
320	0
321	0
322	0
323	1
324	0
325	1
326	0
327	1
328	0
329	2
330	0
331	1
332	0
333	2
334	2
335	2
336	4
337	1
338	2
339	0
340	1
341	0
342	2
343	4
344	2
345	4
346	0
347	0
348	2
349	0
350	2
351	4
352	0
353	0
354	0
355	0
356	0
357	0
358	0
359	0
360	0
361	2
362	0
363	0
364	1
365	0
366	1
367	2
368	1
369	0
370	2
371	0
372	0
373	0
374	1
375	0
376	0
377	0
378	2
379	1
380	0
381	0
382	0
383	4
384	0
385	0
386	0
387	0
388	0
389	0
390	1
391	3
392	1
393	1
394	0
395	2
396	1
397	1
398	1
399	1
400	0
401	3
