1	6
2	2
3	3
4	4
5	5
6	8
7	6
8	8
9	10
10	8
11	6
12	8
13	7
14	7
15	9
16	9
17	7
18	9
19	6
20	7
21	6
22	7
23	9
24	9
25	7
26	5
27	5
28	8
29	8
30	7
31	10
32	3
33	7
34	10
35	7
36	6
37	8
38	7
39	8
40	9
41	6
42	8
43	7
44	9
45	8
46	9
47	7
48	6
49	9
50	8
51	7
52	6
53	7
54	10
55	10
56	4
57	10
58	8
59	7
60	8
61	10
62	8
63	9
64	6
65	5
66	6
67	11
68	12
69	8
70	6
71	10
72	7
73	9
74	5
75	4
76	7
77	8
78	5
79	7
80	8
81	8
82	5
83	9
84	1
85	9
86	4
87	8
88	5
89	8
90	8
91	7
92	10
93	6
94	10
95	10
96	9
97	10
98	9
99	10
100	10
101	9
102	7
103	8
104	2
105	7
106	10
107	9
108	6
109	8
110	8
111	6
112	7
113	7
114	9
115	10
116	10
117	9
118	5
119	11
120	8
121	8
122	11
123	5
124	7
125	8
126	8
127	7
128	9
129	8
130	9
131	9
132	8
133	7
134	10
135	9
136	7
137	6
138	7
139	10
140	8
141	6
142	9
143	8
144	10
145	4
146	8
147	9
148	9
149	10
150	10
151	9
152	7
153	9
154	9
155	10
156	8
157	9
158	10
159	4
160	8
161	7
162	10
163	8
164	7
165	9
166	10
167	9
168	10
169	3
170	9
171	9
172	9
173	8
174	7
175	5
176	10
177	9
178	8
179	7
180	10
181	9
182	8
183	7
184	11
185	7
186	6
187	7
188	8
189	9
190	9
191	6
192	5
193	4
194	9
195	7
196	9
197	8
198	10
199	10
200	8
201	10
202	12
203	6
204	10
205	7
206	10
207	9
208	9
209	6
210	7
211	7
212	11
213	10
214	8
215	10
216	10
217	9
218	10
219	10
220	9
221	8
222	10
223	5
224	8
225	9
226	8
227	6
228	10
229	10
230	5
231	8
232	9
233	7
234	10
235	6
236	9
237	5
238	6
239	8
240	6
241	7
242	9
243	12
244	7
245	8
246	11
247	7
248	8
249	10
250	10
251	9
252	10
253	11
254	8
255	7
256	9
257	9
258	7
259	8
260	10
261	10
262	8
263	7
264	8
265	8
266	10
267	6
268	8
269	10
270	11
271	7
272	9
273	10
274	9
275	11
276	8
277	10
278	7
279	10
280	10
281	8
282	7
283	9
284	3
285	9
286	8
287	10
288	11
289	8
290	9
291	11
292	7
293	10
294	4
295	10
296	8
297	7
298	8
299	10
300	9
301	9
302	9
303	9
304	11
305	8
306	10
307	10
308	10
309	7
310	7
311	9
312	7
313	8
314	9
315	9
316	10
317	9
318	11
319	5
320	6
321	9
322	10
323	9
324	10
325	6
326	8
327	10
328	8
329	8
330	8
331	11
332	8
333	7
334	8
335	7
336	9
337	10
338	10
339	9
340	10
341	12
342	9
343	8
344	8
345	9
346	10
347	9
348	8
349	11
350	9
351	8
352	10
353	10
354	7
355	10
356	8
357	9
358	12
359	10
360	8
361	11
362	11
363	8
364	6
365	8
366	8
367	10
368	7
369	10
370	10
371	10
372	10
373	8
374	8
375	8
376	6
377	10
378	9
379	9
380	8
381	10
382	9
383	9
384	9
385	9
386	9
387	10
388	7
389	10
390	8
391	11
392	9
393	9
394	8
395	8
396	9
397	8
398	10
399	10
400	10
401	10
402	10
403	9
404	9
405	10
406	9
407	8
408	8
409	10
410	11
411	12
412	8
413	11
414	9
415	11
416	10
417	10
418	8
419	10
420	7
421	11
422	9
423	8
424	10
425	9
426	8
427	8
428	11
429	9
430	10
431	9
432	10
433	12
434	6
435	11
436	11
437	8
438	11
439	9
440	9
441	9
442	9
443	9
444	9
445	11
446	8
447	10
448	10
449	7
450	11
451	11
452	10
453	8
454	10
455	11
456	10
457	10
458	11
459	9
460	11
461	6
462	9
463	8
464	9
465	11
466	9
467	10
468	9
469	7
470	9
471	9
472	9
473	10
474	12
475	8
476	9
477	8
478	10
479	8
480	9
481	11
482	8
483	10
484	9
485	11
486	10
487	9
488	9
489	8
490	10
491	10
492	9
493	11
494	9
495	11
496	9
497	12
498	12
499	8
500	11
