1	1
2	2
3	3
4	3
5	2
6	3
7	4
8	4
9	4
10	4
11	5
12	5
13	6
14	5
15	5
16	6
17	4
18	4
19	5
20	6
21	6
22	5
23	3
24	7
25	7
26	7
27	5
28	6
29	7
30	8
31	6
32	6
33	7
34	7
35	7
36	7
37	9
38	8
39	6
40	8
41	7
42	8
43	7
44	9
45	8
46	9
47	5
48	7
49	7
50	8
51	5
52	6
53	10
54	11
55	6
56	7
57	8
58	8
59	6
60	8
61	9
62	8
63	10
64	11
65	7
66	8
67	8
68	9
69	6
70	9
71	7
72	9
73	12
74	6
75	9
76	4
77	9
78	6
79	6
80	10
81	11
82	8
83	9
84	7
85	10
86	11
87	10
88	9
89	8
90	7
91	12
92	9
93	9
94	9
95	10
96	8
97	8
98	10
99	13
100	9
101	5
102	7
103	5
104	6
105	5
106	8
107	9
108	8
109	10
110	9
111	9
112	9
113	10
114	10
115	6
116	8
117	9
118	8
119	7
120	6
121	12
122	10
123	7
124	10
125	12
126	9
127	11
128	6
129	9
130	12
131	11
132	7
133	10
134	8
135	7
136	11
137	10
138	8
139	11
140	9
141	8
142	12
143	8
144	12
145	13
146	13
147	9
148	11
149	13
150	10
151	10
152	11
153	9
154	8
155	13
156	7
157	6
158	7
159	12
160	10
161	9
162	11
163	7
164	8
165	9
166	8
167	10
168	12
169	9
170	9
171	6
172	8
173	11
174	12
175	8
176	11
177	13
178	13
179	11
180	11
181	10
182	10
183	7
184	9
185	7
186	8
187	8
188	11
189	10
190	13
191	10
192	6
193	11
194	11
195	9
196	12
197	13
198	13
199	14
200	11
201	14
202	9
203	12
204	7
205	9
206	13
207	10
208	11
209	7
210	15
211	10
212	10
213	11
214	8
215	11
216	14
217	8
218	11
219	14
220	14
221	9
222	9
223	8
224	9
225	9
226	16
227	10
228	8
229	13
230	11
231	11
232	9
233	10
234	14
235	10
236	12
237	11
238	8
239	11
240	10
241	9
242	10
243	9
244	9
245	7
246	14
247	10
248	10
249	13
250	13
251	10
252	13
253	10
254	10
255	11
256	13
257	11
258	10
259	11
260	14
261	10
262	13
263	9
264	12
265	15
266	12
267	11
268	7
269	8
270	12
271	9
272	12
273	11
274	12
275	15
276	12
277	8
278	12
279	8
280	13
281	9
282	11
283	8
284	15
285	9
286	9
287	12
288	8
289	10
290	14
291	8
292	10
293	13
294	12
295	13
296	12
297	9
298	11
299	10
300	10
301	13
302	10
303	14
304	13
305	12
306	13
307	13
308	11
309	8
310	7
311	11
312	6
313	11
314	12
315	14
316	16
317	11
318	10
319	12
320	8
321	10
322	10
323	9
324	7
325	10
326	11
327	15
328	10
329	11
330	12
331	14
332	13
333	8
334	15
335	11
336	15
337	15
338	16
339	12
340	14
341	15
342	12
343	10
344	7
345	14
346	9
347	16
348	10
349	9
350	10
351	9
352	9
353	14
354	12
355	15
356	9
357	5
358	15
359	7
360	10
361	14
362	12
363	10
364	10
365	10
366	10
367	11
368	11
369	17
370	13
371	12
372	13
373	12
374	10
375	12
376	11
377	8
378	11
379	14
380	13
381	11
382	12
383	12
384	10
385	14
386	11
387	14
388	14
389	9
390	13
391	17
392	12
393	11
394	11
395	13
396	10
397	13
398	11
399	13
400	13
401	13
402	13
403	9
404	11
405	11
406	11
407	10
408	13
409	11
410	14
411	13
412	12
413	9
414	17
415	12
416	6
417	10
418	9
419	13
420	13
421	14
422	10
423	10
424	13
425	7
426	10
427	12
428	12
429	10
430	13
431	10
432	16
433	15
434	13
435	15
436	11
437	13
438	11
439	11
440	7
441	14
442	13
443	14
444	11
445	12
446	9
447	11
448	12
449	9
450	11
451	12
452	12
453	11
454	9
455	14
456	14
457	8
458	8
459	12
460	15
461	10
462	7
463	10
464	13
465	10
466	14
467	15
468	8
469	11
470	10
471	10
472	10
473	13
474	11
475	12
476	10
477	8
478	12
479	15
480	14
481	9
482	7
483	8
484	12
485	8
486	15
487	13
488	14
489	11
490	11
491	11
492	14
493	18
494	13
495	13
496	9
497	12
498	12
499	14
500	12
