1	0
2	1
3	2
4	2
5	1
6	2
7	3
8	3
9	3
10	3
11	4
12	4
13	5
14	4
15	4
16	5
17	3
18	3
19	4
20	5
21	5
22	4
23	2
24	6
25	6
26	6
27	4
28	5
29	6
30	7
31	5
32	5
33	6
34	6
35	6
36	6
37	8
38	7
39	5
40	7
41	6
42	7
43	6
44	8
45	7
46	8
47	4
48	6
49	6
50	7
51	4
52	5
53	9
54	10
55	5
56	6
57	7
58	7
59	5
60	7
61	8
62	7
63	9
64	10
65	6
66	7
67	7
68	8
69	5
70	8
71	6
72	8
73	11
74	5
75	8
76	3
77	8
78	5
79	5
80	9
81	10
82	7
83	8
84	6
85	9
86	10
87	9
88	8
89	7
90	6
91	11
92	8
93	8
94	8
95	9
96	7
97	7
98	9
99	12
100	8
101	4
102	6
103	4
104	5
105	4
106	7
107	8
108	7
109	9
110	8
111	8
112	8
113	9
114	9
115	5
116	7
117	8
118	7
119	6
120	5
121	11
122	9
123	6
124	9
125	11
126	8
127	10
128	5
129	8
130	11
131	10
132	6
133	9
134	7
135	6
136	10
137	9
138	7
139	10
140	8
141	7
142	11
143	7
144	11
145	12
146	12
147	8
148	10
149	12
150	9
151	9
152	10
153	8
154	7
155	12
156	6
157	5
158	6
159	11
160	9
161	8
162	10
163	6
164	7
165	8
166	7
167	9
168	11
169	8
170	8
171	5
172	7
173	10
174	11
175	7
176	10
177	12
178	12
179	10
180	10
181	9
182	9
183	6
184	8
185	6
186	7
187	7
188	10
189	9
190	12
191	9
192	5
193	10
194	10
195	8
196	11
197	12
198	12
199	13
200	10
201	13
202	8
203	11
204	6
205	8
206	12
207	9
208	10
209	6
210	14
211	9
212	9
213	10
214	7
215	10
216	13
217	7
218	10
219	13
220	13
221	8
222	8
223	7
224	8
225	8
226	15
227	9
228	7
229	12
230	10
231	10
232	8
233	9
234	13
235	9
236	11
237	10
238	7
239	10
240	9
241	8
242	9
243	8
244	8
245	6
246	13
247	9
248	9
249	12
250	12
251	9
252	12
253	9
254	9
255	10
256	12
257	10
258	9
259	10
260	13
261	9
262	12
263	8
264	11
265	14
266	11
267	10
268	6
269	7
270	11
271	8
272	11
273	10
274	11
275	14
276	11
277	7
278	11
279	7
280	12
281	8
282	10
283	7
284	14
285	8
286	8
287	11
288	7
289	9
290	13
291	7
292	9
293	12
294	11
295	12
296	11
297	8
298	10
299	9
300	9
301	12
302	9
303	13
304	12
305	11
306	12
307	12
308	10
309	7
310	6
311	10
312	5
313	10
314	11
315	13
316	15
317	10
318	9
319	11
320	7
321	9
322	9
323	8
324	6
325	9
326	10
327	14
328	9
329	10
330	11
331	13
332	12
333	7
334	14
335	10
336	14
337	14
338	15
339	11
340	13
341	14
342	11
343	9
344	6
345	13
346	8
347	15
348	9
349	8
350	9
351	8
352	8
353	13
354	11
355	14
356	8
357	4
358	14
359	6
360	9
361	13
362	11
363	9
364	9
365	9
366	9
367	10
368	10
369	16
370	12
371	11
372	12
373	11
374	9
375	11
376	10
377	7
378	10
379	13
380	12
381	10
382	11
383	11
384	9
385	13
386	10
387	13
388	13
389	8
390	12
391	16
392	11
393	10
394	10
395	12
396	9
397	12
398	10
399	12
400	12
401	12
402	12
403	8
404	10
405	10
406	10
407	9
408	12
409	10
410	13
411	12
412	11
413	8
414	16
415	11
416	5
417	9
418	8
419	12
420	12
421	13
422	9
423	9
424	12
425	6
426	9
427	11
428	11
429	9
430	12
431	9
432	15
433	14
434	12
435	14
436	10
437	12
438	10
439	10
440	6
441	13
442	12
443	13
444	10
445	11
446	8
447	10
448	11
449	8
450	10
451	11
452	11
453	10
454	8
455	13
456	13
457	7
458	7
459	11
460	14
461	9
462	6
463	9
464	12
465	9
466	13
467	14
468	7
469	10
470	9
471	9
472	9
473	12
474	10
475	11
476	9
477	7
478	11
479	14
480	13
481	8
482	6
483	7
484	11
485	7
486	14
487	12
488	13
489	10
490	10
491	10
492	13
493	17
494	12
495	12
496	8
497	11
498	11
499	13
500	11
